Enc. Variable 0,Enc. Variable 1,Enc. Variable 2,Enc. Variable 3,Enc. Variable 4,Enc. Variable 5,Enc. Variable 6,Enc. Variable 7,Enc. Variable 8,Enc. Variable 9,Enc. Variable 10,Enc. Variable 11,Enc. Variable 12,Enc. Variable 13,Enc. Variable 14,Enc. Variable 15
0.29024047,-0.19030051,0.13960269,-0.13113947,0.16764607,0.36888105,0.5745534,0.052036848,-0.37430447,-0.4168167,-0.26030803,0.030991293,-0.29963252,-0.4450093,-0.35596412,-0.19391257
0.100162685,-0.15209398,0.22481635,0.4208462,0.06454173,0.015819177,0.40394396,-0.19762783,0.16653189,-0.36542988,-0.39181107,0.098232746,-0.37767342,-0.47518507,0.025511537,0.13765053
-0.7424996,-0.5601408,-0.1237947,-0.013394229,0.13666354,-0.07603213,-0.65621823,0.25681224,-0.017816307,-0.28937203,-0.035057493,-0.3224852,-0.020916456,0.15772508,0.1910591,-0.24846515
-0.032614656,-0.18412839,0.6076398,-0.32636693,0.038459085,-0.1374599,-0.16360128,0.40817973,-0.5368823,-0.04130904,0.09299529,-0.18747161,0.010453744,0.4654142,-0.08605483,0.3284629
-0.17854325,0.06592679,-0.6015201,-0.29771549,-0.35873625,-0.18162851,0.078031935,-0.1261427,-0.0029231496,0.3290918,-0.5101897,-0.7641938,0.45636812,0.046081584,0.0021434724,0.37165645
0.06843571,-0.046844833,0.36517477,0.107273296,-0.55438805,-0.62277454,0.55527264,-0.075611144,-0.2066362,-0.08370133,-0.64490443,0.23892818,-0.16344371,0.43222636,0.0482946,0.4432184
-0.44695872,-0.38564056,0.0065916926,-0.16133395,-0.014308061,-0.4572705,0.102299884,0.29416025,-0.38873973,0.25524542,-0.40964594,0.09927614,-0.030996406,0.4708199,-0.20878978,0.38224998
0.2726026,-0.08267437,0.036490887,0.21337727,-0.038823713,-0.34050047,-0.038906176,0.10577078,0.38184842,-0.33243385,-0.7272052,0.12178987,0.6269499,-0.2389902,0.07873893,0.43937758
-0.23010339,-0.48150855,0.29153162,0.38902065,-0.21488011,0.07247345,-0.19910511,0.575147,-0.16620225,0.2351453,-0.048304114,-0.6489007,0.3513094,-0.3292099,-0.15593821,0.2495797
-0.3717042,-0.77283406,0.074654095,-0.39394763,0.46056148,-0.14005072,0.18863505,0.26569635,0.20221561,-0.4144292,-0.09460302,0.0036597103,-0.58950484,-0.23647471,0.03639959,-0.31082094
-0.56579673,-0.46955127,-0.6661628,-1.0064348,0.41011202,0.059361994,0.08219932,-0.13962984,-0.037460674,-0.11834339,0.013450794,0.27125978,-0.39614347,0.20629545,0.154664,-0.07387484
0.20680177,-0.0035260022,0.0548068,0.18757361,0.008720394,-0.50541663,-0.13395175,0.03878665,0.4938902,-0.28413704,-0.7804681,0.003939286,0.591989,-0.10428031,-0.16703725,0.2992897
-0.19464874,-0.030914716,-0.10974314,-0.72666526,0.66797996,-0.088176124,0.05189607,-0.37276915,0.03237991,0.00073940307,0.04549513,0.17277421,-0.13979001,-0.3865044,0.2731341,-0.6478826
-0.09886953,-0.25436044,0.29958513,0.09551671,0.21373484,-0.018099066,0.11775707,-0.0389438,-0.13334537,-0.025286917,-0.27819625,-0.47617322,0.7541051,-0.5567651,0.027568918,0.35976338
0.3133979,-0.22412354,0.38703412,-0.37472522,0.42198563,-0.16471875,0.9170712,-0.26435372,-0.11803161,0.006343767,0.26940855,-0.005127527,0.25488532,-0.40580425,-0.16061677,-0.07824252
-0.2455361,-0.51360255,0.36622837,0.18703038,-0.24970223,-0.10420208,-0.33347777,0.0102983415,0.046924025,0.0804531,0.013338782,-0.84525454,0.6305003,-0.20475401,0.18261264,0.14471756
-0.34282064,-0.34189403,0.25673506,-0.15599266,0.20053765,-0.22572884,-0.29389882,0.6611897,0.3901189,-0.031132478,-0.33917913,0.06014225,0.5208365,-0.6233988,0.21945514,0.15876693
0.16296168,-0.12952802,0.40481347,-0.3043887,0.43200022,0.02167032,0.41817087,0.3052821,-0.30431768,0.108054236,0.3931859,-0.33425766,0.07567986,-0.3243371,-0.08765529,-0.1088905
-0.25330907,0.19054316,-0.24311396,-0.38547328,-0.25621957,-0.26602244,0.3350534,0.098485574,-0.22325052,-0.075958416,-0.108596526,-0.040587276,0.19972229,-0.036722366,0.016467076,0.582729
-0.31204247,-0.18917009,0.038027838,0.3239879,0.07481703,0.1928707,-0.42811167,0.014523562,-0.385304,0.015365131,0.16351217,-0.903185,0.20169827,-0.1675641,0.118240684,-0.18693101
-0.081320524,-0.6412151,-0.098154314,0.12324408,-0.41821653,-0.04078823,-0.19348276,0.53390086,0.021013224,-0.5604498,-0.44122425,0.048177287,0.022876361,0.34803674,0.348536,-0.008047612
0.019041106,-0.19378765,0.328859,0.30461824,-0.35468256,-0.19577771,0.7014831,-0.3042599,0.02232966,-0.44765002,-0.54372925,0.2745576,-0.47294566,-0.59471446,-0.48253733,0.055388775
-0.13329574,-0.5964504,0.50183994,0.12694372,-0.4347074,-0.23649712,-0.11718398,0.173139,0.02779541,-0.1746476,-0.36231396,-0.58639663,0.10773659,0.046811547,0.16524617,0.19556394
-0.11603836,-0.70019615,0.33081216,-0.07524798,-0.38797235,-0.31682515,-0.11559996,0.0864051,0.25713778,-0.38104394,-0.44602752,-0.32953322,0.17256807,0.03423595,0.44319612,0.38396963
0.15660684,-0.43321562,-0.25041494,-0.19873364,-0.5056621,-0.00594287,-0.091142684,0.26800123,0.021303581,0.062122956,-0.2977261,0.17943375,-0.25241143,0.42291066,0.1634995,-0.101820394
-0.22530532,-0.34097826,-0.15719485,-0.30252376,0.24664898,-0.099192776,-0.25440145,-0.1467979,-0.71431243,-0.43964276,0.21162441,-0.4770217,-0.0803264,0.10927306,0.14861374,0.16456991
-0.32467285,0.13208233,0.27495524,-0.3339591,-0.16186512,-0.24015352,0.3875248,-0.07821728,-0.20813727,0.17692569,-0.15415913,0.15299651,0.28416702,0.09037003,0.20655084,0.4123367
0.030654982,-0.3079249,0.66086686,0.008233629,-0.3219699,-0.37328297,0.022400495,0.04844087,0.32527918,-0.23214085,-0.42322156,-0.67690986,0.8044769,0.13378052,-0.08786124,0.1406204
-0.220097,-0.49237347,0.36375138,0.39485094,0.14061026,-0.030578822,-0.06948727,0.025693987,-0.15870777,0.25564477,0.037817493,-0.7084925,0.09149049,-0.39377254,-0.22291408,0.113046
0.174671,-0.07005307,0.34580773,-0.14900967,0.36504108,0.20313187,0.73673147,0.16898628,0.001757443,0.0015032887,0.15151969,-0.370273,-0.0006913729,-0.51063204,-0.161864,-0.4257901
-0.23065151,-0.47950506,0.56299907,0.12458165,-0.16869408,-0.14404531,-0.14693765,0.12059215,-0.0160083,0.051605612,0.012197133,-0.774409,0.5892516,-0.020155853,0.13359876,0.17931628
0.2055712,-0.19010282,0.6622031,-0.12546164,0.13246867,0.13864687,0.6188467,0.48239622,-0.64435834,-0.3963438,-0.053393904,0.07105912,-0.13035125,0.15110122,-0.41843703,-0.33586872
-0.22355282,-0.33405906,0.20479652,-0.38393274,0.18767674,-0.28758997,0.01299805,-0.110948995,-0.18097198,0.13603038,-0.3885329,0.2138019,0.25902575,0.12835598,0.45293102,0.161589
-0.0801662,-0.4304516,0.17645389,0.19135007,0.0029473086,-0.07703315,-0.1473173,0.39268053,-0.0701668,-0.0923935,-0.551699,-0.34169495,0.45374578,-0.445107,0.039452527,0.30595514
-0.49433216,-0.6750025,-0.075210966,-0.4205579,0.4059458,-0.04519128,0.024904914,0.058677096,-0.114044055,-0.06518238,-0.05211985,0.2594869,-0.35648677,-0.04670707,-0.34609002,-0.22124732
-0.08318595,0.17622872,-0.09443166,0.16281748,0.37506655,0.30200464,0.07455828,0.024647813,0.24318722,-0.29679847,-0.31271288,-0.8705257,-0.41380766,0.16626318,-0.34162465,0.029236538
0.0925608,-0.2755797,0.24483842,0.27126703,-0.0488245,-0.107109085,-0.13508354,0.104941785,0.39349303,-0.12521301,-0.6559835,-0.29643813,0.36170575,-0.059346378,0.24568777,0.6297335
-0.20203784,0.01195891,0.46951497,-0.50339174,0.15651305,-0.151723,0.12736022,0.20583542,-0.17891765,0.26728913,-0.19697866,-0.02379582,-0.1003428,0.34852493,0.21873821,0.2883918
0.31320792,0.13210894,0.69142044,-0.5989696,-0.07221064,-0.2181163,0.6043516,-0.042533476,-0.33409873,-0.23060443,0.39497426,0.058054775,-0.22461832,0.2747448,-0.16197114,0.06059761
-0.55258906,-0.41869283,0.21154785,0.18703058,-0.020358,-0.15686712,-0.4534262,0.49982193,0.012044793,-0.25073785,-0.5035167,-0.4461292,0.2787303,-0.23715894,0.17219116,0.30333105
0.2870255,-0.17038691,0.46919456,0.046686344,0.45593393,-0.25648174,0.70640695,-0.21859299,-0.08121453,-0.14639579,0.070782535,-0.049868602,0.20226067,-0.233313,-0.08765112,-0.10056402
-0.018363684,-0.122204244,0.2687517,-0.36658916,0.44556168,0.2517116,0.87437904,-0.009758081,-0.5783322,0.14190148,0.05430165,-0.6618644,-0.37279892,0.15930358,-0.4086727,0.12985232
-0.0514728,0.1324848,-0.031902246,-0.41489097,-0.3723971,-0.34710562,0.024314044,0.28986838,-0.5213634,-0.04842736,-0.19339684,-0.25162697,0.104947,0.29865414,-0.16924304,0.46921843
0.24625695,-0.35303947,0.40924475,0.0054869056,0.31626898,-0.27346736,0.46566954,0.035593297,-0.2899971,-0.1758952,0.19991353,-0.13951981,0.09478946,-0.2238872,-0.33454007,-0.049139787
0.22365871,-0.229125,0.48084897,-0.15763041,0.3731387,-0.0846247,0.48071426,0.040357117,-0.35447183,0.044415407,0.2610936,-0.22030051,0.0130592715,-0.45004958,-0.18606071,0.0180886
-0.011093352,-0.33306092,0.1799835,0.044138394,0.16157258,-0.11538403,-0.056288082,0.37464297,-0.11678478,0.036199585,-0.34297508,-0.090030976,0.56974685,-0.4458058,-0.008512253,0.33205146
-0.3579946,-0.27629018,0.080001205,-0.560536,0.31649584,-0.53848785,0.37214768,-0.4207635,0.29698566,-0.0651516,-0.41716108,0.74230695,-0.2093359,0.6588146,-0.041438185,0.23055756
0.10846497,0.23945719,-0.10081341,-0.54405594,-0.27168116,-0.07473711,0.2923371,0.2175041,-0.31717497,-0.18637818,0.08999982,-0.35624647,0.24976593,0.06046694,0.07105355,0.4484741
-0.3303694,-0.21292803,-0.06088245,-0.54295063,0.8379855,0.24211194,0.009203915,-0.35160258,0.1004063,-0.33567604,-0.08069083,-0.46131468,-0.22086143,-0.6496263,-0.21759287,-0.6641437
-0.008493058,0.101368114,-0.106121115,0.19079748,0.282077,-0.345962,0.38606888,-0.3576957,0.4129097,-0.33975518,-0.21819544,0.2708851,0.1549468,-0.91613185,-0.27318832,-0.057981744
-0.43016636,-0.021970533,0.13777347,-0.08785753,0.008555096,-0.4658081,-0.07526809,0.8245923,-0.37434277,-0.49111873,0.11839775,-0.13653263,0.18149534,0.1394704,-0.123101115,-0.47789583
0.15962142,-0.5296347,0.31211957,0.0024677813,0.22824769,-0.24604264,0.2845252,-0.21222928,-0.13301176,-0.3120181,-0.48037603,-0.050539915,0.63857096,-0.64829254,-0.46262288,0.28096554
-0.025927825,-0.47919768,0.45120817,0.15962787,-0.17005922,-0.3337189,-0.07251282,0.36948398,0.10138631,0.025849976,-0.21804646,-0.46950537,0.5140632,-0.14743215,0.14459988,0.2981634
-0.24026667,-0.43707836,0.0029451735,0.030318297,-0.07898185,-0.57460296,-0.18508093,0.378108,0.2666071,-0.29741925,-0.36074108,0.24798031,0.4444734,-0.48126185,-0.14915048,0.41200876
-0.10266724,0.28827396,0.37201008,-0.6057943,0.16860665,0.26598078,0.08227098,-0.22411706,-0.11484953,-0.06340128,-0.14685354,-0.48910427,-0.20822337,0.42963102,-0.34163216,0.034041982
-0.63759506,-0.5054816,-0.28805295,-0.20989561,0.19658826,0.03554912,-0.68608844,0.3981864,-0.038613953,-0.27461976,-0.08781669,-0.23126365,-0.05938422,0.12635921,0.18336298,-0.39966872
-0.4227344,-0.65107,-0.31999904,-0.31399038,-0.0046559875,-0.07762755,-0.087410495,-0.056726053,-0.09167727,-0.44216073,-0.08776357,0.13183944,-0.36892122,0.38809708,0.08164318,-0.23437577
-0.117223464,-0.71994793,0.26434693,-0.1701046,-0.17069338,-0.19733013,-0.06759824,0.06692323,-0.33263984,-0.07549405,-0.40517053,-0.034448378,-0.35659033,-0.24153237,0.014827982,-0.18008459
-0.035056595,-0.36790398,0.43626234,0.0635073,-0.13366848,-0.3351146,-8.828938e-07,0.23877792,-0.25957716,-0.017442398,-0.6989863,-0.0015871301,-0.011906059,0.6878061,-0.23652756,0.4275831
-0.15000063,0.08579572,0.20009759,-0.5576353,0.39252803,0.32690597,-0.08437967,0.015194107,-0.5387006,-0.013949264,0.109959416,-0.2791037,-0.12972592,0.25231597,-0.08608124,0.015397487
0.12087354,0.048798684,0.6304196,-0.86431634,-0.20626034,-0.0009745769,0.33626992,0.05472048,-0.2589895,-0.27960894,0.26949733,-0.08267203,-0.029589498,0.28521383,-0.41108307,-0.5274595
-0.0241797,-0.08216322,0.55474925,0.36318567,0.31893137,-0.006685991,0.40461174,-0.3158135,0.3395546,-0.30902383,-0.49083585,0.16355297,-0.2572404,-0.045677952,-0.2523055,0.2134961
-0.3008862,-0.25091127,0.15887693,-0.3144985,-0.041026585,-0.086231634,-0.07905996,-0.048990827,-0.41560867,-0.21514724,0.02218049,-0.3114338,-0.13426124,0.34717298,0.21637072,-0.057814848
0.026749529,-0.37887436,-0.029836632,0.0064446703,-0.28005776,-0.15098454,0.18861039,0.5715362,0.09869686,-0.41404006,-0.6688,-0.07855339,-0.053200766,-0.2405968,0.07412018,-0.06925898
0.3193948,0.23759371,0.4690998,0.16773537,-0.08421296,-0.3116079,0.22423813,-0.33938405,1.004956,-0.4139738,-0.43588248,-0.21055174,0.8029488,0.27898714,-0.21652319,-0.25011992
-0.15935597,-0.057389125,-0.17387563,-0.17059976,0.7991875,0.31135792,0.26230574,0.39685908,0.3573247,-0.17536733,-0.26328084,0.25559425,-0.02696901,-0.57565695,-0.1746893,-0.47788134
-0.099874735,-0.23085305,-0.38001612,-0.22720416,0.06817611,-0.24419473,0.18974432,-0.3209878,0.30889824,-0.23948337,-0.34323275,0.069485664,0.25986272,0.16746916,0.6662693,-0.018222617
-0.4359183,-0.47382474,0.15954657,-0.6130177,0.54617906,0.18446553,0.11733015,-0.13702919,-0.014979424,-0.10770504,0.05164908,0.20018293,-0.36625108,-0.52071244,0.15847497,-0.5051158
0.08574423,-0.3274736,0.28963512,-0.47514755,0.047384307,-0.21239057,0.34611335,0.14490853,-0.23545715,0.09206043,0.05225519,-0.08740231,0.12966765,-0.18154117,-0.4523388,0.054035787
-0.18519065,-0.7680191,-0.0019560866,0.020776264,-0.5021554,-0.050412975,-0.23169333,0.6118184,0.09085685,-0.64839184,-0.51275766,-0.016866736,0.07877832,0.36157832,0.27547884,0.031041173
0.29352465,-0.28868014,0.24091259,-0.2763715,0.25670004,-0.46075457,0.78900045,-0.4000462,-0.00096407905,-0.20773736,0.06759679,0.23613779,0.24044858,-0.16378672,-0.57160115,-0.11711658
-0.3208075,-0.50088644,0.2521035,-0.34579024,0.61941844,0.14394486,-0.078981385,-0.02347552,-0.38806435,-0.22606006,0.12259517,-0.034439437,-0.10702827,-0.26002336,-0.007582018,0.040984366
0.10422452,-0.09536776,0.5690598,-0.27273968,-0.5855073,-0.39837158,0.24773327,0.1219461,-0.14133461,-0.054200407,-0.2358352,-0.00128638,-0.57673126,0.44892138,0.12819515,0.3772114
0.09310882,-0.099502325,0.33217618,-0.57845175,-0.21919332,-0.45537865,0.41357726,0.13532327,0.16287065,-0.22121868,-0.058006883,0.25708216,-0.3764338,0.44478732,-0.17557114,0.1841629
0.2029725,-0.10642925,0.71544147,-0.75146127,-0.14659049,-0.36418027,0.6429725,-0.18604808,0.05685915,-0.13333969,0.29947254,0.25535643,-0.26085293,0.19874237,-0.22554113,-0.06537999
-0.15478708,-0.538822,-0.093353875,0.2115522,-0.15726966,-0.19841354,-0.2311542,0.56278884,-0.16160952,-0.25045994,-0.5741478,-0.34665084,0.30090213,-0.2505372,-0.021768795,0.38880065
0.019598722,-0.1630561,0.0023873113,0.18155766,0.34711134,-0.3355974,0.08220701,0.40937704,-0.0019498412,-0.19922349,-0.17529202,0.25303233,0.2536923,-0.72515374,-0.04820989,0.41732794
0.07141101,0.25184134,0.27913967,-0.3601669,0.1665219,0.11706744,0.36675987,0.26073122,-0.41347536,-0.21735644,0.07925127,-0.18725795,-0.27157277,0.23544084,-0.20268336,-0.13400021
-0.26375222,-0.20556921,0.0008826107,0.4263598,0.4350707,-0.11191753,0.11424063,0.30351603,-0.4416278,0.16768467,-0.08493342,-0.43775564,0.17861184,-0.79299474,-0.3970171,0.48595327
-0.5955827,-0.41864628,0.025489978,0.030874342,0.19545351,-0.12705557,-0.6068136,0.30822882,-0.036691606,-0.31091022,0.045511186,-0.39390838,0.101657435,0.22543369,0.2531442,-0.13687897
-0.27984786,0.07389796,0.27891502,-0.81401837,0.1181615,-0.266033,0.088064596,-0.11748408,-0.25017112,0.09430775,-0.27173224,-0.14733365,0.29711545,0.40211517,0.26276803,0.23147763
-0.36701405,-0.2882611,0.14843857,-0.52613807,0.4294414,-0.07813031,0.1131897,-0.7228707,0.124889545,-0.2834183,-0.023481123,-0.3473158,-0.04855772,0.07291467,0.5683932,-0.38519564
-0.29580483,-0.2501221,0.3570804,-0.5887215,0.26410797,-0.55842084,0.31188774,-0.14857282,-0.054192506,0.3336521,-0.7658601,0.14531298,0.45482564,0.45164755,0.5656734,0.32096136
-0.18887493,-0.44992587,0.0561032,0.42066172,0.02857668,-0.16952832,-0.31320724,0.48631623,-0.48497874,-0.16703269,-0.14044231,-0.21604235,0.16293779,-0.056149244,0.05035883,0.0048316694
0.07910828,-0.5195947,0.16228929,0.044919953,0.0015557795,-0.12944412,-0.4076676,0.1599214,-0.3684106,-0.30728596,-0.087533236,-0.03441137,0.07625497,-0.37361124,0.33529094,0.31130415
-0.3294245,-0.14746314,0.14060563,-0.031453714,0.3754872,-0.44782788,0.14667246,0.032250993,0.22495674,-0.30663675,-0.1343939,0.2156985,0.6580674,-0.9044126,-0.17913042,0.41221645
-0.6967026,-0.4775818,-0.2521467,-0.15318178,-0.08687341,0.05473347,-0.63451344,0.46556172,-0.072844125,-0.27033296,-0.19632563,-0.2246552,-0.10478861,0.21440311,0.22559713,-0.4851471
-0.014859423,-0.39317816,-0.29469606,0.16711241,-0.2779602,-0.08607161,-0.27957413,0.06123707,-0.30672497,-0.3261016,-0.22647837,-0.4734791,0.102095656,-0.020928113,0.14069663,0.27307335
0.36717346,-0.44415376,0.7742106,-0.51327896,0.22133268,-0.38573313,0.83589876,-0.36284742,-0.27258578,0.34032437,-0.35744202,-0.04207479,0.029470274,0.05730212,-0.44900027,0.10524337
-0.0083911605,-0.45710096,0.2716755,0.22209612,-0.17775458,-0.09743488,-0.14571865,0.16130209,0.15166797,-0.28249615,-0.5672131,-0.17027058,0.3504716,0.08352872,-0.17831494,0.72539973
-0.38407075,0.027025154,0.086409666,-0.6479571,0.011556356,-0.36815983,0.14945123,0.047567207,-0.27496347,0.25654712,0.016608886,-0.07941183,-0.1636033,0.5167486,0.14832032,0.34405807
0.038916558,-0.08088493,0.66028374,-0.15821168,-0.08157228,-0.44678402,0.68062174,-0.11379497,0.46337014,-0.06467237,-0.34194955,0.3997783,-0.31511655,0.5100713,-0.009500062,0.18948516
0.36108902,-0.19024023,0.29253784,-0.039989512,0.2136779,-0.5057922,0.38109753,-0.033159,-0.29591197,-0.18868178,-0.07591483,0.1322492,0.25478762,-0.11180047,-0.09853645,0.008193063
-0.29061347,-0.77371293,0.034192227,-0.16317385,0.22502485,-0.1777054,-0.07686131,-0.12965523,-0.39317986,-0.357019,-0.018037498,-0.15437849,-0.25357693,-0.17328958,-0.06157649,-0.33892983
-0.35213804,-0.22794694,0.0658344,0.20358214,0.38445807,0.014919005,-0.21408047,0.62116575,-0.4771367,0.06983651,-0.05711074,-0.5923061,0.056985527,-0.625614,-0.3943977,0.52266055
0.17256692,-0.15474251,0.107467964,-0.05095119,0.10125376,-0.26367795,0.08238651,0.18581116,-0.13806836,-0.20794947,-0.53002256,-0.009733409,0.543745,-0.39281365,-0.032680415,0.42871845
-0.11825142,-0.07406712,0.0891401,-0.33903587,0.4666028,0.4001503,0.483359,0.2807491,0.35847914,-0.12941885,0.16454726,0.12676848,-0.09282385,-0.4070102,-0.108937934,-0.13070306
-0.4546016,0.2926336,0.08299255,-0.20741469,-0.050282516,-0.48506027,0.20953386,0.2007682,-0.498698,0.40130922,-0.41610852,-0.40293813,0.11230335,0.19393036,-0.36540395,0.17797646
-0.37530938,0.101307616,0.17591754,-0.10072608,-0.052182883,-0.1287249,0.12146723,0.595659,-0.45335948,-0.28732085,-0.0040842555,0.008777238,0.10730861,-0.381674,-0.1268693,-0.7593936
-0.1816097,0.01981989,0.24878249,-0.08987524,0.07971061,-0.67465746,0.028262181,0.22016223,-0.20003414,-0.16771924,-0.54669875,-0.27819735,0.35335243,0.16778654,-0.30724522,0.17758147
-0.18676601,-0.18894935,-0.18741712,0.008065462,-0.27178928,-0.47624534,-0.13251434,0.34603974,-0.021978345,0.03382717,-0.5774421,-0.39348716,0.5859857,0.21662645,-0.021437678,0.6356638
-0.093382016,-0.24556601,0.41711977,-0.3199016,0.0687108,-0.38429737,0.11173043,0.09694648,-0.18235946,-0.26233435,-0.4682785,0.31481278,-0.21612577,0.36493814,0.09772998,-0.002838506
0.33829793,-0.21977097,0.38105205,0.14193702,0.13166854,0.24348871,0.22368515,0.109842256,-0.34766567,-0.52756184,-0.36466384,0.3355459,-0.18812113,-0.22414419,-0.19481911,-0.05863651
-0.32008806,-0.42152613,-0.27784756,-0.39864114,0.30600694,0.15870747,0.07133748,-0.21626359,0.02714091,0.070466936,-0.23093516,0.25276935,-0.07145906,0.099877894,0.3562846,-0.12142717
-0.5337358,-0.49252272,0.025070608,0.042558208,0.26730967,-0.016841505,-0.54439366,0.32551807,-0.08544392,-0.28837672,0.01820004,-0.37501705,0.058480196,0.23132893,0.26436523,-0.27297422
-0.5409919,-0.16281652,0.29071352,0.04008332,0.4667482,-0.12670986,-0.1098502,-0.09360702,0.34601933,0.0048226714,-0.017576374,-0.43739736,0.8656215,-0.37477773,-0.013756362,0.6361113
0.2864536,0.108030856,0.50500417,-0.271922,-0.27068192,-0.65359914,0.6217754,-0.16747217,-0.012458559,-0.10918669,-0.2691133,0.43059033,0.10127591,0.35287523,-0.28835323,0.32849577
-0.5025449,-0.48928738,0.119662754,0.13969043,-0.11575242,-0.16243742,0.18872707,-0.30665937,0.71017265,-0.18122572,-0.72922343,0.3048579,-0.5539496,-0.30825642,0.4160327,-0.25151223
-0.056189127,-0.4950173,0.32064512,-0.6508287,0.91457415,-0.021060698,0.06172009,-0.52272373,0.014671216,-0.27508444,0.48227033,0.01317706,-0.004857989,-0.46155068,0.051908206,-0.053607967
-0.38035458,-0.23103467,0.3988624,0.2884338,0.14543502,0.12726285,-0.15407813,-0.002642896,-0.5056759,0.12957133,0.015899248,-0.3556012,0.3297944,-0.35694927,-0.15526573,-0.16206332
0.2468212,0.13362359,0.82784945,0.18424189,-0.19858237,-0.60206586,0.38264033,-0.15104482,0.7930873,-0.47133335,-0.54474604,-0.32738018,0.52541727,0.37775978,0.15243015,0.21674035
0.11379334,-0.33974808,0.05229728,0.07071808,0.13899437,-0.17690252,-0.023989666,0.28044975,-0.07070844,-0.12861776,-0.4748164,-0.2684345,0.33545926,-0.3708057,0.22839397,0.23121639
-0.09592706,-0.3753444,0.5347754,0.43670848,-0.062058464,0.16108465,0.0040835217,-0.285938,-0.12911557,0.35633036,0.040040277,-1.035717,0.051629096,-0.15771906,0.03866767,0.09388963
-0.14094453,-0.13617457,0.22829413,-0.2794972,0.26926422,-0.12218456,-0.0077389516,-0.13820347,-0.29103535,0.048825227,-0.18870732,-0.084932,0.11072247,0.19227447,0.40456226,-0.0077220784
-0.4321566,-0.45660794,0.20666105,0.4178116,-0.21506973,0.0101049915,-0.457196,0.3893035,-0.19753094,0.18901777,-0.07154185,-0.72512543,0.1562526,0.0381698,-0.077590436,-0.035781052
0.08135226,-0.057625636,0.2745584,0.0366346,-0.11411771,0.33034718,0.8136511,0.06098302,-0.27019444,-0.35728028,-0.36636785,0.396569,-0.2237738,-0.53859395,0.022268541,-0.35784477
-0.26965338,0.030694218,0.045112193,0.36612478,0.26901805,0.28051692,0.07935786,0.25926366,-0.49056244,-0.0078071877,0.05138743,-0.5921298,0.078155614,-1.0008192,0.017845824,0.026651332
0.06310859,-0.5673004,0.08650276,0.54312456,-0.20897348,-0.23912103,-0.13485076,0.103319794,0.08102094,-0.48911107,-0.4296782,-0.019960336,0.031321112,-0.23258097,-0.1402125,0.71390456
0.109603256,0.0021869987,0.44319528,0.29063442,0.17863518,-0.47094107,0.21698487,-0.030820657,0.6088501,-0.18913078,-0.2603687,-0.3255123,0.43055817,-0.07696877,0.0118229855,0.5458376
-0.14153576,-0.054585457,0.2156313,-0.3283343,0.03743834,-0.11440881,0.2311879,0.5804136,-0.44751298,-0.2198779,-0.10334125,-0.023787625,-0.100736044,-0.23600273,-0.34477565,-0.6782231
-0.49929968,-0.50691134,0.19602907,-0.32862335,-0.032698438,-0.16329332,-0.28448492,0.3988116,0.117295854,-0.39465886,-0.47158948,-0.037767958,0.16331007,-0.32185608,0.4991578,0.098970726
0.014840454,-0.18698154,-0.3100932,-0.18146688,0.19348018,-0.04458879,-0.034960065,-0.4904292,-0.46606848,0.003736563,0.2095722,-0.41484916,0.23031795,-0.1007791,0.46498618,0.4839724
0.03431247,-0.099330395,-0.18128434,-0.6363549,-0.027991157,-0.3256004,0.1752503,-0.13117148,-0.22962758,-0.05181022,-0.35337803,0.15244423,0.1737596,0.24878697,-0.0061893724,0.41211468
-0.08529723,0.0852028,-0.35209402,-0.5375307,0.16579685,-0.14472683,0.14056867,-0.21961437,-0.115463346,-0.073189184,0.019986272,0.014490657,0.4370348,-0.115644485,0.30763048,0.1274003
-0.020881047,-0.5143718,-0.20606753,0.20024171,-0.54453385,-0.07789097,-0.20813385,0.5062989,0.016455159,-0.5267973,-0.56891656,0.08761646,-0.16176097,0.21067749,0.50083256,0.14681724
-0.19001769,-0.5921503,0.54875773,0.12403175,-0.05867713,-0.33221114,-0.03287882,-0.18647854,0.07404553,-0.2429356,0.044794895,-0.67900425,0.044624876,0.03976321,0.41592234,0.058364946
-0.26159224,-0.28522873,-0.15555823,-0.21025811,0.024385406,-0.1787125,-0.20997934,0.13072892,-0.26416,-0.23790275,-0.15212083,-0.15912971,0.14133127,-0.013804207,0.26547605,0.32178485
-0.49264082,-0.6576771,-0.3728365,-0.44047603,-0.09548414,-0.20212014,0.13099311,-0.24042182,0.33292025,-0.08047182,-0.5634853,0.35758072,-0.239748,0.50320596,0.5796863,0.0499642
-0.18464029,-0.075343676,-0.32354912,-0.5854405,0.22688772,0.02916421,-0.08907311,-0.614638,-0.06161043,-0.10382053,-0.050966084,-0.034558985,0.02541509,-0.45693246,-0.07699226,-0.7370022
0.0633264,-0.31947067,-0.14300367,-0.061501436,0.009450685,-0.20199242,-0.1437921,-0.23387384,-0.11800089,-0.24551746,-0.047319185,-0.048604988,0.26814082,-0.0081139095,0.3039905,0.47381872
0.010500595,-0.08227384,0.028642597,0.48185745,0.12713277,-0.0074450783,0.8390509,-0.44131163,0.36788946,-0.4580571,-0.41445786,0.12662677,-0.31569937,-0.51005465,0.015673868,0.0762499
-0.30516478,-0.7952825,-0.12722978,0.29278487,-0.70613384,0.06587988,-0.2756911,0.6606919,0.032122,-0.5501518,-0.79152524,-0.2861923,-0.2878321,0.36331105,0.27500916,0.16861524
